Id	SkillKey	Name	Desc	ShortDesc	DescParams[1]	DescParams[2]	DescParams[3]	DescParams[4]	DescParams[5]	DescParams[6]	Icon	ComboList[1]	ComboList[2]	ComboList[3]	ComboList[4]	BuildTags[1]	BuildTags[2]	Level	Magics[1]	Type	SaveScore	Character	BuyPrice	SellPrice	CostTL	CSMag	TLDam	Quality	KeyWordIds[1]	KeyWordIds[2]	KeyWordIds[3]	IsOutPool	IsOutWiki	WikiPriority
10272042	1027204	Ruins to Dust	<b><color=#E7D09A>Each time your </color><color=#6F4877><Icon=IconStamina|30|30|0.5/> Fighting Will</color><color=#E7D09A> reaches zero:</color></b>\n\nDepletes <color=#137D90><Icon=IconProtector|30|30|0.5/>Shield</color>. For every {0} <color=#137D90><Icon=IconProtector|30|30|0.5/>Shield</color> consumed, deals an additional {1} DMG.\n\nDepletes <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color> stacks. For every {2} stacks consumed, DMG multiplier increases by {3}.	Each time <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color> reaches zero, consumes all your <color=#137D90><Icon=IconProtectorBlack|30|30|0.5/>Shield</color> and <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> stacks to deal massive damage.	1	2	1	70%			Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon93.png	1027214				27	18	2	10272040	4	4500	4	80	40		15000	1	3					0	0
10272043	1027204	Ruins to Dust	<b><color=#E7D09A>Each time your </color><color=#6F4877><Icon=IconStamina|30|30|0.5/> Fighting Will</color><color=#E7D09A> reaches zero:</color></b>\n\nDepletes <color=#137D90><Icon=IconProtector|30|30|0.5/>Shield</color>. For every {0} <color=#137D90><Icon=IconProtector|30|30|0.5/>Shield</color> consumed, deals an additional {1} DMG.\n\nDepletes <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color> stacks. For every {2} stacks consumed, DMG multiplier increases by {3}.	Each time <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color> reaches zero, consumes all your <color=#137D90><Icon=IconProtectorBlack|30|30|0.5/>Shield</color> and <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> stacks to deal massive damage.	1	2	1	70%			Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon93.png	1027214				27	18	3	10272040	4	6000	4	160	80		20000	1	3					0	0
10272051	1027205	Radiant Accord	<b><color=#E7D09A>Upon reaching {0} accumulated </color><color=#CB4B12><Icon=IconSun|30|30|0.5/> Dawnlight</color><color=#E7D09A>:</color></b>\n\nGains {1} stack(s) of <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color>.\n\nFor every {2} <color=#9B8015><Icon=IconAttack|30|30|0.5/>ATK</color> (Current: {Attr:1}), gains {3} <color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color>.	Upon reaching a set amount of accumulated <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color>, gains <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> and gains <color=#9B8015><Icon=IconAttackBlack|30|30|0.5/>Dawnlight</color> based on your <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>ATK</color>.	300	1	20	1			Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon80.png	1027215	1027216			28	18	1	10272050	4	3000	4	40	20		12000	1	3	29				0	0
10272052	1027205	Radiant Accord	<b><color=#E7D09A>Upon reaching {0} accumulated </color><color=#CB4B12><Icon=IconSun|30|30|0.5/> Dawnlight</color><color=#E7D09A>:</color></b>\n\nGains {1} stack(s) of <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color>.\n\nFor every {2} <color=#9B8015><Icon=IconAttack|30|30|0.5/>ATK</color> (Current: {Attr:1}), gains {3} <color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color>.	Upon reaching a set amount of accumulated <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color>, gains <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> and gains <color=#9B8015><Icon=IconAttackBlack|30|30|0.5/>Dawnlight</color> based on your <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>ATK</color>.	300	1	20	1			Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon80.png	1027215	1027216			28	18	2	10272050	4	4500	4	80	40		16000	1	3	29				0	0
10272053	1027205	Radiant Accord	<b><color=#E7D09A>Upon reaching {0} accumulated </color><color=#CB4B12><Icon=IconSun|30|30|0.5/> Dawnlight</color><color=#E7D09A>:</color></b>\n\nGains {1} stack(s) of <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color>.\n\nFor every {2} <color=#9B8015><Icon=IconAttack|30|30|0.5/>ATK</color> (Current: {Attr:1}), gains {3} <color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color>.	Upon reaching a set amount of accumulated <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color>, gains <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> and gains <color=#9B8015><Icon=IconAttackBlack|30|30|0.5/>Dawnlight</color> based on your <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>ATK</color>.	300	1	20	1			Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon80.png	1027215	1027216			28	18	3	10272050	4	6000	4	160	80		20000	1	3	29				0	0
10272061	1027206	Fortress Forged	<b><color=#E7D09A>Each time your </color><color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color><color=#E7D09A> stacks exceed {0}:</color></b>\n\nFor every {1} <color=#B96716><Icon=IconWrestle|30|30|0.5/>Initiative</color> (Current: {Attr:4}), DMG multiplier increases by {2}.\n\nConsumes {3} stacks of <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color>.	Upon <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> stacks reach a set amount, deals increased DMG based on <color=#B96716><Icon=IconWrestleBlack|30|30|0.5/>Initiative</color> and consumes a certain number of <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> stacks.	7	1	0.50%	3			Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon90.png	1027201				18		1	10272060	4	3000	4	40	20		15000	1	3					0	0
10272062	1027206	Fortress Forged	<b><color=#E7D09A>Each time your </color><color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color><color=#E7D09A> stacks exceed {0}:</color></b>\n\nFor every {1} <color=#B96716><Icon=IconWrestle|30|30|0.5/>Initiative</color> (Current: {Attr:4}), DMG multiplier increases by {2}.\n\nConsumes {3} stacks of <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color>.	Upon <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> stacks reach a set amount, deals increased DMG based on <color=#B96716><Icon=IconWrestleBlack|30|30|0.5/>Initiative</color> and consumes a certain number of <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> stacks.	7	1	0.50%	3			Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon90.png	1027201				18		2	10272060	4	4500	4	80	40		18000	1	3					0	0
10272063	1027206	Fortress Forged	<b><color=#E7D09A>Each time your </color><color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color><color=#E7D09A> stacks exceed {0}:</color></b>\n\nFor every {1} <color=#B96716><Icon=IconWrestle|30|30|0.5/>Initiative</color> (Current: {Attr:4}), DMG multiplier increases by {2}.\n\nConsumes {3} stacks of <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color>.	Upon <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> stacks reach a set amount, deals increased DMG based on <color=#B96716><Icon=IconWrestleBlack|30|30|0.5/>Initiative</color> and consumes a certain number of <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> stacks.	7	1	0.50%	3			Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon90.png	1027201				18		3	10272060	4	6000	4	160	80		21000	1	3					0	0
10272071	1027207	War-Forged Blade	<b><color=#E7D09A>After accumulating {0} </color><color=#137D90><Icon=IconProtector|30|30|0.5/> stacks of Shield</color><color=#E7D09A> for the first time:</color></b>\n\nEach skill use increases <color=#9B8015><Icon=IconAttack|30|30|0.5/>ATK</color> by {1}.\n\nEach skill use increases <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> by {2}.	After gaining multiple <color=#137D90><Icon=IconProtectorBlack|30|30|0.5/>Shields</color> for the first time: Each skill use increases <color=#9B8015><Icon=IconAttackBlack|30|30|0.5/>ATK</color>.	8	10	3				Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon21.png	1027217	1027218	1027219		27		1	10272070	4	3000	4	40	20		10000	1	3					0	0
10272072	1027207	War-Forged Blade	<b><color=#E7D09A>After accumulating {0} </color><color=#137D90><Icon=IconProtector|30|30|0.5/> stacks of Shield</color><color=#E7D09A> for the first time:</color></b>\n\nEach skill use increases <color=#9B8015><Icon=IconAttack|30|30|0.5/>ATK</color> by {1}.\n\nEach skill use increases <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> by {2}.	After gaining multiple <color=#137D90><Icon=IconProtectorBlack|30|30|0.5/>Shields</color> for the first time: Each skill use increases <color=#9B8015><Icon=IconAttackBlack|30|30|0.5/>ATK</color>.	8	10	3				Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon21.png	1027217	1027218	1027219		27		2	10272070	4	4500	4	80	40		15000	1	3					0	0
10272073	1027207	War-Forged Blade	<b><color=#E7D09A>After accumulating {0} </color><color=#137D90><Icon=IconProtector|30|30|0.5/> stacks of Shield</color><color=#E7D09A> for the first time:</color></b>\n\nEach skill use increases <color=#9B8015><Icon=IconAttack|30|30|0.5/>ATK</color> by {1}.\n\nEach skill use increases <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> by {2}.	After gaining multiple <color=#137D90><Icon=IconProtectorBlack|30|30|0.5/>Shields</color> for the first time: Each skill use increases <color=#9B8015><Icon=IconAttackBlack|30|30|0.5/>ATK</color>.	8	10	3				Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon21.png	1027217	1027218	1027219		27		3	10272070	4	6000	4	160	80		20000	1	3					0	0
10272081	1027208	Eternal Zenith	<b><color=#E7D09A>After using any skill for the first time:</color></b>Gains a <color=#137D90><Icon=IconProtector|30|30|0.5/>Shield</color> equal to {0} of <color=#487F3B><Icon=IconLife|30|30|0.5/>HP</color>.\n\nFor every {1} [Trigger Skill] uses in this battle, gains {2} <color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color>, up to {3}.\n\nInflicts <color=#487F3B><Icon=IconHitFly|30|30|0.5/>Knockback</color>.	After using any skill for the first time, gains a <color=#137D90><Icon=IconProtectorBlack|30|30|0.5/>Shield</color> based on <color=#487F3B><Icon=IconLifeBlack|30|30|0.5/>HP</color>, gains <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color> based on [Trigger Skill] uses, and inflicts <color=#487F3B><Icon=IconHitFlyBlack|30|30|0.5/>Knockback</color>.	10%	1	5	30			Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon11.png	1027220	1027221			27	28	1	10272080	4	3000	4	40	20		10000	1	3	29				0	0
10272082	1027208	Eternal Zenith	<b><color=#E7D09A>After using any skill for the first time:</color></b>Gains a <color=#137D90><Icon=IconProtector|30|30|0.5/>Shield</color> equal to {0} of <color=#487F3B><Icon=IconLife|30|30|0.5/>HP</color>.\n\nFor every {1} [Trigger Skill] uses in this battle, gains {2} <color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color>, up to {3}.\n\nInflicts <color=#487F3B><Icon=IconHitFly|30|30|0.5/>Knockback</color>.	After using any skill for the first time, gains a <color=#137D90><Icon=IconProtectorBlack|30|30|0.5/>Shield</color> based on <color=#487F3B><Icon=IconLifeBlack|30|30|0.5/>HP</color>, gains <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color> based on [Trigger Skill] uses, and inflicts <color=#487F3B><Icon=IconHitFlyBlack|30|30|0.5/>Knockback</color>.	10%	1	5	40			Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon11.png	1027220	1027221			27	28	2	10272080	4	4500	4	80	40		10000	1	3	29				0	0
10272083	1027208	Eternal Zenith	<b><color=#E7D09A>After using any skill for the first time:</color></b>Gains a <color=#137D90><Icon=IconProtector|30|30|0.5/>Shield</color> equal to {0} of <color=#487F3B><Icon=IconLife|30|30|0.5/>HP</color>.\n\nFor every {1} [Trigger Skill] uses in this battle, gains {2} <color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color>, up to {3}.\n\nInflicts <color=#487F3B><Icon=IconHitFly|30|30|0.5/>Knockback</color>.	After using any skill for the first time, gains a <color=#137D90><Icon=IconProtectorBlack|30|30|0.5/>Shield</color> based on <color=#487F3B><Icon=IconLifeBlack|30|30|0.5/>HP</color>, gains <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color> based on [Trigger Skill] uses, and inflicts <color=#487F3B><Icon=IconHitFlyBlack|30|30|0.5/>Knockback</color>.	10%	1	5	50			Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon11.png	1027220	1027221			27	28	3	10272080	4	6000	4	160	80		10000	1	3	29				0	0
10272091	1027209	Unyielding Resolve	<b><color=#E7D09A>When </color><color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color><color=#E7D09A> reaches {0}:</color></b>\n\nConsumes all <color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color>.\n\n<color=#9B8015><Icon=IconAttack|30|30|0.5/>ATK</color> and <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> increase by {1}.	When <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color> reaches a certain value, consumes all <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color> to boost <color=#9B8015><Icon=IconAttackBlack|30|30|0.5/>ATK</color> and <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color>.	100	10					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon87.png	1027222				28		1	10272090	4	3000	4	40	20		25000	1	3	29				0	0
10272092	1027209	Unyielding Resolve	<b><color=#E7D09A>When </color><color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color><color=#E7D09A> reaches {0}:</color></b>\n\nConsumes all <color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color>.\n\n<color=#9B8015><Icon=IconAttack|30|30|0.5/>ATK</color> and <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> increase by {1}.	When <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color> reaches a certain value, consumes all <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color> to boost <color=#9B8015><Icon=IconAttackBlack|30|30|0.5/>ATK</color> and <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color>.	100	10					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon87.png	1027222				28		2	10272090	4	4500	4	80	40		30000	1	3	29				0	0
10272093	1027209	Unyielding Resolve	<b><color=#E7D09A>When </color><color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color><color=#E7D09A> reaches {0}:</color></b>\n\nConsumes all <color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color>.\n\n<color=#9B8015><Icon=IconAttack|30|30|0.5/>ATK</color> and <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> increase by {1}.	When <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color> reaches a certain value, consumes all <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color> to boost <color=#9B8015><Icon=IconAttackBlack|30|30|0.5/>ATK</color> and <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color>.	100	10					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon87.png	1027222				28		3	10272090	4	6000	4	160	80		35000	1	3	29				0	0
10272101	1027210	Blazing Flame	<b><color=#E7D09A>Upon triggering [Trigger Skill] {0} times:</color></b>\n\nFor every {1} <color=#9B8015><Icon=IconAttack|30|30|0.5/>ATK</color> (Current: {Attr:1}), gains {2} <color=#137D90><Icon=IconProtector|30|30|0.5/>Shield</color>.\n\nInflicts <color=#487F3B><Icon=IconHitFly|30|30|0.5/>Knockback</color>.	Upon triggering [Trigger Skill] a set number of times, gains a <color=#137D90><Icon=IconProtectorBlack|30|30|0.5/>Shield</color> based on <color=#9B8015><Icon=IconAttackBlack|30|30|0.5/>ATK</color> and inflicts <color=#487F3B><Icon=IconHitFlyBlack|30|30|0.5/>Knockback</color>.	6	1	1				Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon82.png	1027223				27		1	10272100	4	3000	4	40	20		10000	1	3					0	0
10272102	1027210	Blazing Flame	<b><color=#E7D09A>Upon triggering [Trigger Skill] {0} times:</color></b>\n\nFor every {1} <color=#9B8015><Icon=IconAttack|30|30|0.5/>ATK</color> (Current: {Attr:1}), gains {2} <color=#137D90><Icon=IconProtector|30|30|0.5/>Shield</color>.\n\nInflicts <color=#487F3B><Icon=IconHitFly|30|30|0.5/>Knockback</color>.	Upon triggering [Trigger Skill] a set number of times, gains a <color=#137D90><Icon=IconProtectorBlack|30|30|0.5/>Shield</color> based on <color=#9B8015><Icon=IconAttackBlack|30|30|0.5/>ATK</color> and inflicts <color=#487F3B><Icon=IconHitFlyBlack|30|30|0.5/>Knockback</color>.	5	1	1				Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon82.png	1027223				27		2	10272100	4	4500	4	80	40		10000	1	3					0	0
10272103	1027210	Blazing Flame	<b><color=#E7D09A>Upon triggering [Trigger Skill] {0} times:</color></b>\n\nFor every {1} <color=#9B8015><Icon=IconAttack|30|30|0.5/>ATK</color> (Current: {Attr:1}), gains {2} <color=#137D90><Icon=IconProtector|30|30|0.5/>Shield</color>.\n\nInflicts <color=#487F3B><Icon=IconHitFly|30|30|0.5/>Knockback</color>.	Upon triggering [Trigger Skill] a set number of times, gains a <color=#137D90><Icon=IconProtectorBlack|30|30|0.5/>Shield</color> based on <color=#9B8015><Icon=IconAttackBlack|30|30|0.5/>ATK</color> and inflicts <color=#487F3B><Icon=IconHitFlyBlack|30|30|0.5/>Knockback</color>.	4	1	1				Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon82.png	1027223				27		3	10272100	4	6000	4	160	80		10000	1	3					0	0
10272111	1027211	Aegis of Light	<b><color=#E7D09A>After using a [Counter Skill]:</color></b>\n\n<color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> increases by {0}.\n\nFor every {1} <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> (Current: {Attr:5}), gains {2} stack(s) of <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color>.	When using a [Counter Skill], <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color> is increased, and based on <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color>, gains <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color>.	30	200	1				Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon89.png	1027206				24	18	1	10272110	4	3000	4	40	20		15000	1	3					0	0
10272112	1027211	Aegis of Light	<b><color=#E7D09A>After using a [Counter Skill]:</color></b>\n\n<color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> increases by {0}.\n\nFor every {1} <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> (Current: {Attr:5}), gains {2} stack(s) of <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color>.	When using a [Counter Skill], <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color> is increased, and based on <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color>, gains <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color>.	30	200	1				Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon89.png	1027206				24	18	2	10272110	4	4500	4	80	40		18000	1	3					0	0
10272113	1027211	Aegis of Light	<b><color=#E7D09A>After using a [Counter Skill]:</color></b>\n\n<color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> increases by {0}.\n\nFor every {1} <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> (Current: {Attr:5}), gains {2} stack(s) of <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color>.	When using a [Counter Skill], <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color> is increased, and based on <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color>, gains <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color>.	30	200	1				Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon89.png	1027206				24	18	3	10272110	4	6000	4	160	80		21000	1	3					0	0
10272121	1027212	Majestic Purge	<b><color=#E7D09A>After using a [Parry Skill]:</color></b>\n\nGains {0} <color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color>. <color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color> gained reduced by {1} with each use.	Using a [Parry Skill] grants <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color>. Repeated uses grant less <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color>.	40	10					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon86.png	1027224				23	28	1	10272120	4	3000	4	40	20		15000	1	3	29				0	0
10272122	1027212	Majestic Purge	<b><color=#E7D09A>After using a [Parry Skill]:</color></b>\n\nGains {0} <color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color>. <color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color> gained reduced by {1} with each use.	Using a [Parry Skill] grants <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color>. Repeated uses grant less <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color>.	40	10					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon86.png	1027224				23	28	2	10272120	4	4500	4	80	40		18000	1	3	29				0	0
10272123	1027212	Majestic Purge	<b><color=#E7D09A>After using a [Parry Skill]:</color></b>\n\nGains {0} <color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color>. <color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color> gained reduced by {1} with each use.	Using a [Parry Skill] grants <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color>. Repeated uses grant less <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight</color>.	40	10					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon86.png	1027224				23	28	3	10272120	4	6000	4	160	80		21000	1	3	29				0	0
10272131	1027213	Eternal Radiance	<b><color=#E7D09A>This skill can only be triggered by</color><color=#CB4B12><Icon=IconSun|30|30|0.5/> Dawnlight Unbound</color><color=#E7D09A>:</color></b>\n\nFor every {0} <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> (Current: {Attr:3}), DMG multiplier increases by {1}.\n\nGains {2} <color=#CB4B12><Icon=IconSun|30|30|0.5/>Dawnlight</color>.\n\nInflicts <color=#487F3B><Icon=IconHitFly|30|30|0.5/>Knockback</color>.	Can only be triggered by <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Dawnlight Unbound</color>. Increases DMG based on <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color> and gains <color=#CB4B12><Icon=IconSunBlack|30|30|0.5/>Radiance</color>. Inflicts <color=#487F3B><Icon=IconHitFlyBlack|30|30|0.5/>Knockback</color>.	1	1%	20				Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon84.png	1027202	1027203	1027204	1027205	25	28	1	10272130	4	4000	4	80	40		15000	1	4	29				0	0
10273011	1027301	Crucible of Blood	<b><color=#E7D09A>After a successful Parry:</color></b>\n\nConsumes {0} of <color=#487F3B><Icon=IconLife|30|30|0.5/>HP</color> and converts it into a double <color=#137D90><Icon=IconProtector|30|30|0.5/>Shield</color>.\n\n[Passive] While a <color=#137D90><Icon=IconProtector|30|30|0.5/>Shield</color> is active, for every {1} <color=#B96716><Icon=IconWrestle|30|30|0.5/>Initiative</color> (Current: {Attr:4}), drains {2} <color=#9B8015><Icon=IconAttack|30|30|0.5/>ATK</color> from the enemy.\n\nInflicts {3}s of <Icon=IconStun|30|30|0.5/>Stun.	After a successful Parry, deals DMG, consumes <color=#487F3B><Icon=IconLifeBlack|30|30|0.5/>HP</color> and converts it into a <color=#137D90><Icon=IconProtectorBlack|30|30|0.5/>Shield</color>, and drain the enemy's <color=#9B8015><Icon=IconAttackBlack|30|30|0.5/>ATK</color> based on your <color=#B96716><Icon=IconWrestleBlack|30|30|0.5/>Initiative</color>.	10%	80	10	5			Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon94.png	1027305	1027306			23	27	1	10273010	2	4000	4	80	40		15000	1	4	11	21			0	0
10273021	1027302	Radiant Fortress	<b><color=#E7D09A>After a successful Parry:</color></b>\n\nFor every {0} <color=#B96716><Icon=IconWrestle|30|30|0.5/>Initiative</color> (Current: {Attr:4}), gains {1} stack(s) of <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color>, up to {2} stacks.\n\n[Passive] When <color=#516797><Icon=IconBlock|30|30|0.5/>Block</color> is triggered, reduces the enemy's <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> by {3} and <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> by {4}.\n\nInflicts {5}s of <Icon=IconStun|30|30|0.5/>Stun.	After a successful Parry, deals DMG and gains <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> based on <color=#B96716><Icon=IconWrestleBlack|30|30|0.5/>Initiative</color>. When <color=#516797><Icon=IconBlockBlack|30|30|0.5/>Block</color> is triggered, reduces the enemy's <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color> and <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color>.	100	1	5	5	5	5	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon92.png	1027307				23	18	1	10273020	2	4000	4	80	40		25000	1	4	11	21			0	0
